service_id,date,exception_type
BB2 MF V1,20201019,1
BB2 MF V1,20201020,1
BB2 MF V1,20201021,1
BB2 MF V1,20201022,1
BB2 MF V1,20201023,1
BB2 MF V1,20201026,1
BB2 MF V1,20201027,1
BB2 MF V1,20201028,1
BB2 MF V1,20201029,1
BB2 MF V1,20201030,1
BB2 MF V1,20201102,1
BB2 MF V1,20201103,1
BB2 MF V1,20201104,1
BB2 MF V1,20201105,1
BB2 MF V1,20201106,1
BB2 MF V1,20201109,1
BB2 MF V1,20201110,1
BB2 MF V1,20201111,1
BB2 MF V1,20201112,1
BB2 MF V1,20201113,1
I1UISA V1,20200822,1
I1UISA V1,20200829,1
I1UISA V1,20200905,1
I1UISA V1,20200912,1
I1UISA V1,20200919,1
I1UISA V1,20200926,1
I1UISA V1,20201003,1
I1UISA V1,20201010,1
I1UISA V1,20201017,1
I1UISA V1,20201024,1
I1UISA V1,20201031,1
I1UISA V1,20201107,1
GN8 SHOW SCH,20200824,1
GN8 SHOW SCH,20200825,1
GN8 SHOW SCH,20200827,1
GN8 SHOW SCH,20200828,1
GN8 SHOW SCH,20200831,1
GN8 SHOW SCH,20200901,1
GN8 SHOW SCH,20200903,1
GN8 SHOW SCH,20200904,1
GN8 SHOW SCH,20200908,1
GN8 SHOW SCH,20200910,1
GN8 SHOW SCH,20200911,1
GN8 SHOW SCH,20200914,1
GN8 SHOW SCH,20200915,1
GN8 SHOW SCH,20200917,1
GN8 SHOW SCH,20200918,1
GN8 SHOW SCH,20200921,1
GN8 SHOW SCH,20200922,1
GN8 SHOW SCH,20200924,1
GN8 SHOW SCH,20200925,1
GN8 SHOW SCH,20200928,1
GN8 SHOW SCH,20200929,1
GN8 SHOW SCH,20201001,1
GN8 SHOW SCH,20201002,1
GN8 SHOW SCH,20201005,1
GN8 SHOW SCH,20201006,1
GN8 SHOW SCH,20201008,1
GN8 SHOW SCH,20201009,1
GN8 SHOW SCH,20201012,1
GN8 SHOW SCH,20201013,1
GN8 SHOW SCH,20201015,1
GN8 SHOW SCH,20201016,1
GN8 SHOW SCH,20201019,1
GN8 SHOW SCH,20201020,1
GN8 SHOW SCH,20201022,1
GN8 SHOW SCH,20201023,1
GN8 SHOW SCH,20201026,1
GN8 SHOW SCH,20201027,1
GN8 SHOW SCH,20201029,1
GN8 SHOW SCH,20201030,1
GN8 SHOW SCH,20201102,1
GN8 SHOW SCH,20201103,1
GN8 SHOW SCH,20201105,1
GN8 SHOW SCH,20201106,1
GN8 SHOW SCH,20201109,1
GN8 SHOW SCH,20201110,1
GN8 SHOW SCH,20201112,1
GN8 SHOW SCH,20201113,1
GN8 SHOW SCH,20201116,1
GN8 SHOW SCH,20201117,1
GN8 SHOW SCH,20201119,1
GN8 SHOW SCH,20201120,1
GN8 SHOW SCH,20201123,1
GN8 SHOW SCH,20201124,1
GN8 SHOW SCH,20201130,1
GN8 SHOW SCH,20201201,1
GN8 SHOW SCH,20201203,1
GN8 SHOW SCH,20201204,1
GN8 SHOW SCH,20201207,1
GN8 SHOW SCH,20201208,1
GN8 SHOW SCH,20201210,1
GN8 SHOW SCH,20201211,1
GN8 SHOW SCH,20201214,1
GN8 SHOW SCH,20201215,1
GN8 SHOW SCH,20201217,1
GN8 SHOW SCH,20201218,1
GN2 NON UI SA,20201121,1
GN2 NON UI SA,20201128,1
GN2 NON UI SA,20201205,1
GN2 NON UI SA,20201212,1
GN2 NON UI SA,20201219,1
GNX2 MF V1,20200817,1
GNX2 MF V1,20200818,1
GNX2 MF V1,20200819,1
GNX2 MF V1,20200820,1
GNX2 MF V1,20200821,1
GNX2 MF V1,20200824,1
GNX2 MF V1,20200825,1
GNX2 MF V1,20200826,1
GNX2 MF V1,20200827,1
GNX2 MF V1,20200828,1
GNX2 MF V1,20200831,1
GNX2 MF V1,20200901,1
GNX2 MF V1,20200902,1
GNX2 MF V1,20200903,1
GNX2 MF V1,20200904,1
GNX2 MF V1,20200908,1
GNX2 MF V1,20200909,1
GNX2 MF V1,20200910,1
GNX2 MF V1,20200911,1
GNX2 MF V1,20200914,1
GNX2 MF V1,20200915,1
GNX2 MF V1,20200916,1
GNX2 MF V1,20200917,1
GNX2 MF V1,20200918,1
GNX2 MF V1,20200921,1
GNX2 MF V1,20200922,1
GNX2 MF V1,20200923,1
GNX2 MF V1,20200924,1
GNX2 MF V1,20200925,1
GNX2 MF V1,20200928,1
GNX2 MF V1,20200929,1
GNX2 MF V1,20200930,1
GNX2 MF V1,20201001,1
GNX2 MF V1,20201002,1
GNX2 MF V1,20201005,1
GNX2 MF V1,20201006,1
GNX2 MF V1,20201007,1
GNX2 MF V1,20201008,1
GNX2 MF V1,20201009,1
GNX2 MF V1,20201012,1
GNX2 MF V1,20201013,1
GNX2 MF V1,20201014,1
GNX2 MF V1,20201015,1
GNX2 MF V1,20201016,1
GNX2 MF V1,20201019,1
GNX2 MF V1,20201020,1
GNX2 MF V1,20201021,1
GNX2 MF V1,20201022,1
GNX2 MF V1,20201023,1
GNX2 MF V1,20201026,1
GNX2 MF V1,20201027,1
GNX2 MF V1,20201028,1
GNX2 MF V1,20201029,1
GNX2 MF V1,20201030,1
GNX2 MF V1,20201102,1
GNX2 MF V1,20201103,1
GNX2 MF V1,20201104,1
GNX2 MF V1,20201105,1
GNX2 MF V1,20201106,1
GNX2 MF V1,20201109,1
GNX2 MF V1,20201110,1
GNX2 MF V1,20201111,1
GNX2 MF V1,20201112,1
GNX2 MF V1,20201113,1
GR3 UISU V1,20200823,1
GR3 UISU V1,20200830,1
GR3 UISU V1,20200906,1
GR3 UISU V1,20200913,1
GR3 UISU V1,20200920,1
GR3 UISU V1,20200927,1
GR3 UISU V1,20201004,1
GR3 UISU V1,20201011,1
GR3 UISU V1,20201018,1
GR3 UISU V1,20201025,1
GR3 UISU V1,20201101,1
GR3 UISU V1,20201108,1
I3UISU V1,20200823,1
I3UISU V1,20200830,1
I3UISU V1,20200906,1
I3UISU V1,20200913,1
I3UISU V1,20200920,1
I3UISU V1,20200927,1
I3UISU V1,20201004,1
I3UISU V1,20201011,1
I3UISU V1,20201018,1
I3UISU V1,20201025,1
I3UISU V1,20201101,1
I3UISU V1,20201108,1
O2 MF,20200817,1
O2 MF,20200818,1
O2 MF,20200819,1
O2 MF,20200820,1
O2 MF,20200821,1
O2 MF,20200824,1
O2 MF,20200825,1
O2 MF,20200826,1
O2 MF,20200827,1
O2 MF,20200828,1
O2 MF,20200831,1
O2 MF,20200901,1
O2 MF,20200902,1
O2 MF,20200903,1
O2 MF,20200904,1
O2 MF,20200908,1
O2 MF,20200909,1
O2 MF,20200910,1
O2 MF,20200911,1
O2 MF,20200914,1
O2 MF,20200915,1
O2 MF,20200916,1
O2 MF,20200917,1
O2 MF,20200918,1
O2 MF,20200921,1
O2 MF,20200922,1
O2 MF,20200923,1
O2 MF,20200924,1
O2 MF,20200925,1
O2 MF,20200928,1
O2 MF,20200929,1
O2 MF,20200930,1
O2 MF,20201001,1
O2 MF,20201002,1
O2 MF,20201005,1
O2 MF,20201006,1
O2 MF,20201007,1
O2 MF,20201008,1
O2 MF,20201009,1
O2 MF,20201012,1
O2 MF,20201013,1
O2 MF,20201014,1
O2 MF,20201015,1
O2 MF,20201016,1
O2 MF,20201019,1
O2 MF,20201020,1
O2 MF,20201021,1
O2 MF,20201022,1
O2 MF,20201023,1
O2 MF,20201026,1
O2 MF,20201027,1
O2 MF,20201028,1
O2 MF,20201029,1
O2 MF,20201030,1
O2 MF,20201102,1
O2 MF,20201103,1
O2 MF,20201104,1
O2 MF,20201105,1
O2 MF,20201106,1
O2 MF,20201109,1
O2 MF,20201110,1
O2 MF,20201111,1
O2 MF,20201112,1
O2 MF,20201113,1
O2 MF,20201116,1
O2 MF,20201117,1
O2 MF,20201118,1
O2 MF,20201119,1
O2 MF,20201120,1
O2 MF,20201123,1
O2 MF,20201124,1
O2 MF,20201125,1
O2 MF,20201127,1
O2 MF,20201130,1
O2 MF,20201201,1
O2 MF,20201202,1
O2 MF,20201203,1
O2 MF,20201204,1
O2 MF,20201207,1
O2 MF,20201208,1
O2 MF,20201209,1
O2 MF,20201210,1
O2 MF,20201211,1
O2 MF,20201214,1
O2 MF,20201215,1
O2 MF,20201216,1
O2 MF,20201217,1
O2 MF,20201218,1
SV1UISA V1,20200822,1
SV1UISA V1,20200829,1
SV1UISA V1,20200905,1
SV1UISA V1,20200912,1
SV1UISA V1,20200919,1
SV1UISA V1,20200926,1
SV1UISA V1,20201003,1
SV1UISA V1,20201010,1
SV1UISA V1,20201017,1
SV1UISA V1,20201024,1
SV1UISA V1,20201031,1
SV1UISA V1,20201107,1
Y1SU,20201115,1
Y1SU,20201122,1
Y1SU,20201129,1
Y1SU,20201206,1
Y1SU,20201213,1
Y3SA V1,20200822,1
Y3SA V1,20200829,1
Y3SA V1,20200905,1
Y3SA V1,20200912,1
Y3SA V1,20200919,1
Y3SA V1,20200926,1
Y3SA V1,20201003,1
Y3SA V1,20201010,1
Y3SA V1,20201017,1
Y3SA V1,20201024,1
Y3SA V1,20201031,1
Y3SA V1,20201107,1
SV1 NONUISU V1,20200816,1
T1 UIMF,20201116,1
T1 UIMF,20201117,1
T1 UIMF,20201118,1
T1 UIMF,20201119,1
T1 UIMF,20201120,1
Y2 NONUI SU V1,20200816,1
Y2 MF,20201116,1
Y2 MF,20201117,1
Y2 MF,20201118,1
Y2 MF,20201119,1
Y2 MF,20201120,1
Y2 MF,20201123,1
Y2 MF,20201124,1
Y2 MF,20201125,1
Y2 MF,20201127,1
Y2 MF,20201130,1
Y2 MF,20201201,1
Y2 MF,20201202,1
Y2 MF,20201203,1
Y2 MF,20201204,1
Y2 MF,20201207,1
Y2 MF,20201208,1
Y2 MF,20201209,1
Y2 MF,20201210,1
Y2 MF,20201211,1
Y2 MF,20201214,1
Y2 MF,20201215,1
Y2 MF,20201216,1
Y2 MF,20201217,1
Y2 MF,20201218,1
I6UISA V1,20200822,1
I6UISA V1,20200829,1
I6UISA V1,20200905,1
I6UISA V1,20200912,1
I6UISA V1,20200919,1
I6UISA V1,20200926,1
I6UISA V1,20201003,1
I6UISA V1,20201010,1
I6UISA V1,20201017,1
I6UISA V1,20201024,1
I6UISA V1,20201031,1
I6UISA V1,20201107,1
GR4SA,20201114,1
GR4SA,20201121,1
GR4SA,20201128,1
GR4SA,20201205,1
GR4SA,20201212,1
GR4SA,20201219,1
Y3UIMF V1,20200821,1
Y3UIMF V1,20200824,1
Y3UIMF V1,20200825,1
Y3UIMF V1,20200826,1
Y3UIMF V1,20200827,1
Y3UIMF V1,20200828,1
Y3UIMF V1,20200831,1
Y3UIMF V1,20200901,1
Y3UIMF V1,20200902,1
Y3UIMF V1,20200903,1
Y3UIMF V1,20200904,1
Y3UIMF V1,20200908,1
Y3UIMF V1,20200909,1
Y3UIMF V1,20200910,1
Y3UIMF V1,20200911,1
Y3UIMF V1,20200914,1
Y3UIMF V1,20200915,1
Y3UIMF V1,20200916,1
Y3UIMF V1,20200917,1
Y3UIMF V1,20200918,1
Y3UIMF V1,20200921,1
Y3UIMF V1,20200922,1
Y3UIMF V1,20200923,1
Y3UIMF V1,20200924,1
Y3UIMF V1,20200925,1
Y3UIMF V1,20200928,1
Y3UIMF V1,20200929,1
Y3UIMF V1,20200930,1
Y3UIMF V1,20201001,1
Y3UIMF V1,20201002,1
Y3UIMF V1,20201005,1
Y3UIMF V1,20201006,1
Y3UIMF V1,20201007,1
Y3UIMF V1,20201008,1
Y3UIMF V1,20201009,1
Y3UIMF V1,20201012,1
Y3UIMF V1,20201013,1
Y3UIMF V1,20201014,1
Y3UIMF V1,20201015,1
Y3UIMF V1,20201016,1
Y3UIMF V1,20201019,1
Y3UIMF V1,20201020,1
Y3UIMF V1,20201021,1
Y3UIMF V1,20201022,1
Y3UIMF V1,20201023,1
Y3UIMF V1,20201026,1
Y3UIMF V1,20201027,1
Y3UIMF V1,20201028,1
Y3UIMF V1,20201029,1
Y3UIMF V1,20201030,1
Y3UIMF V1,20201102,1
Y3UIMF V1,20201103,1
Y3UIMF V1,20201104,1
Y3UIMF V1,20201105,1
Y3UIMF V1,20201106,1
Y3UIMF V1,20201109,1
Y3UIMF V1,20201110,1
Y3UIMF V1,20201111,1
Y3UIMF V1,20201112,1
Y3UIMF V1,20201113,1
5E/5W HUSch MF,20200831,1
5E/5W HUSch MF,20200901,1
5E/5W HUSch MF,20200902,1
5E/5W HUSch MF,20200903,1
5E/5W HUSch MF,20200904,1
5E/5W HUSch MF,20200908,1
5E/5W HUSch MF,20200909,1
5E/5W HUSch MF,20200910,1
5E/5W HUSch MF,20200911,1
5E/5W HUSch MF,20200914,1
5E/5W HUSch MF,20200915,1
5E/5W HUSch MF,20200916,1
5E/5W HUSch MF,20200917,1
5E/5W HUSch MF,20200918,1
5E/5W HUSch MF,20200921,1
5E/5W HUSch MF,20200922,1
5E/5W HUSch MF,20200923,1
5E/5W HUSch MF,20200924,1
5E/5W HUSch MF,20200925,1
5E/5W HUSch MF,20200928,1
5E/5W HUSch MF,20200929,1
5E/5W HUSch MF,20200930,1
5E/5W HUSch MF,20201001,1
5E/5W HUSch MF,20201002,1
5E/5W HUSch MF,20201005,1
5E/5W HUSch MF,20201006,1
5E/5W HUSch MF,20201007,1
5E/5W HUSch MF,20201008,1
5E/5W HUSch MF,20201009,1
5E/5W HUSch MF,20201012,1
5E/5W HUSch MF,20201013,1
5E/5W HUSch MF,20201014,1
5E/5W HUSch MF,20201015,1
5E/5W HUSch MF,20201016,1
5E/5W HUSch MF,20201019,1
5E/5W HUSch MF,20201020,1
5E/5W HUSch MF,20201021,1
5E/5W HUSch MF,20201022,1
5E/5W HUSch MF,20201023,1
5E/5W HUSch MF,20201026,1
5E/5W HUSch MF,20201027,1
5E/5W HUSch MF,20201028,1
5E/5W HUSch MF,20201029,1
5E/5W HUSch MF,20201030,1
5E/5W HUSch MF,20201102,1
5E/5W HUSch MF,20201103,1
5E/5W HUSch MF,20201104,1
5E/5W HUSch MF,20201105,1
5E/5W HUSch MF,20201106,1
5E/5W HUSch MF,20201109,1
5E/5W HUSch MF,20201110,1
5E/5W HUSch MF,20201111,1
5E/5W HUSch MF,20201112,1
5E/5W HUSch MF,20201113,1
5E/5W HUSch MF,20201116,1
5E/5W HUSch MF,20201117,1
5E/5W HUSch MF,20201118,1
5E/5W HUSch MF,20201119,1
5E/5W HUSch MF,20201120,1
5E/5W HUSch MF,20201123,1
5E/5W HUSch MF,20201124,1
5E/5W HUSch MF,20201125,1
5E/5W HUSch MF,20201127,1
5E/5W HUSch MF,20201130,1
5E/5W HUSch MF,20201201,1
5E/5W HUSch MF,20201202,1
5E/5W HUSch MF,20201203,1
5E/5W HUSch MF,20201204,1
5E/5W HUSch MF,20201207,1
5E/5W HUSch MF,20201208,1
5E/5W HUSch MF,20201209,1
5E/5W HUSch MF,20201210,1
5E/5W HUSch MF,20201211,1
5E/5W HUSch MF,20201214,1
5E/5W HUSch MF,20201215,1
5E/5W HUSch MF,20201216,1
5E/5W HUSch MF,20201217,1
5E/5W HUSch MF,20201218,1
I6UISA,20201114,1
Y5UISA,20201114,1
LM1 MF,20200817,1
LM1 MF,20200818,1
LM1 MF,20200819,1
LM1 MF,20200820,1
LM1 MF,20200821,1
LM1 MF,20200824,1
LM1 MF,20200825,1
LM1 MF,20200826,1
LM1 MF,20200827,1
LM1 MF,20200828,1
LM1 MF,20200831,1
LM1 MF,20200901,1
LM1 MF,20200902,1
LM1 MF,20200903,1
LM1 MF,20200904,1
LM1 MF,20200908,1
LM1 MF,20200909,1
LM1 MF,20200910,1
LM1 MF,20200911,1
LM1 MF,20200914,1
LM1 MF,20200915,1
LM1 MF,20200916,1
LM1 MF,20200917,1
LM1 MF,20200918,1
LM1 MF,20200921,1
LM1 MF,20200922,1
LM1 MF,20200923,1
LM1 MF,20200924,1
LM1 MF,20200925,1
LM1 MF,20200928,1
LM1 MF,20200929,1
LM1 MF,20200930,1
LM1 MF,20201001,1
LM1 MF,20201002,1
LM1 MF,20201005,1
LM1 MF,20201006,1
LM1 MF,20201007,1
LM1 MF,20201008,1
LM1 MF,20201009,1
LM1 MF,20201012,1
LM1 MF,20201013,1
LM1 MF,20201014,1
LM1 MF,20201015,1
LM1 MF,20201016,1
LM1 MF,20201019,1
LM1 MF,20201020,1
LM1 MF,20201021,1
LM1 MF,20201022,1
LM1 MF,20201023,1
LM1 MF,20201026,1
LM1 MF,20201027,1
LM1 MF,20201028,1
LM1 MF,20201029,1
LM1 MF,20201030,1
LM1 MF,20201102,1
LM1 MF,20201103,1
LM1 MF,20201104,1
LM1 MF,20201105,1
LM1 MF,20201106,1
LM1 MF,20201109,1
LM1 MF,20201110,1
LM1 MF,20201111,1
LM1 MF,20201112,1
LM1 MF,20201113,1
LM1 MF,20201116,1
LM1 MF,20201117,1
LM1 MF,20201118,1
LM1 MF,20201119,1
LM1 MF,20201120,1
LM1 MF,20201123,1
LM1 MF,20201124,1
LM1 MF,20201125,1
LM1 MF,20201127,1
LM1 MF,20201130,1
LM1 MF,20201201,1
LM1 MF,20201202,1
LM1 MF,20201203,1
LM1 MF,20201204,1
LM1 MF,20201207,1
LM1 MF,20201208,1
LM1 MF,20201209,1
LM1 MF,20201210,1
LM1 MF,20201211,1
LM1 MF,20201214,1
LM1 MF,20201215,1
LM1 MF,20201216,1
LM1 MF,20201217,1
LM1 MF,20201218,1
I6UISU,20201115,1
SV1UISA,20201114,1
SV3 UIMF,20201116,1
SV3 UIMF,20201117,1
SV3 UIMF,20201118,1
SV3 UIMF,20201119,1
SV3 UIMF,20201120,1
G5 MF,20200817,1
G5 MF,20200818,1
G5 MF,20200819,1
G5 MF,20200820,1
G5 MF,20200821,1
G5 MF,20200824,1
G5 MF,20200825,1
G5 MF,20200826,1
G5 MF,20200827,1
G5 MF,20200828,1
G5 MF,20200831,1
G5 MF,20200901,1
G5 MF,20200902,1
G5 MF,20200903,1
G5 MF,20200904,1
G5 MF,20200908,1
G5 MF,20200909,1
G5 MF,20200910,1
G5 MF,20200911,1
G5 MF,20200914,1
G5 MF,20200915,1
G5 MF,20200916,1
G5 MF,20200917,1
G5 MF,20200918,1
G5 MF,20200921,1
G5 MF,20200922,1
G5 MF,20200923,1
G5 MF,20200924,1
G5 MF,20200925,1
G5 MF,20200928,1
G5 MF,20200929,1
G5 MF,20200930,1
G5 MF,20201001,1
G5 MF,20201002,1
G5 MF,20201005,1
G5 MF,20201006,1
G5 MF,20201007,1
G5 MF,20201008,1
G5 MF,20201009,1
G5 MF,20201012,1
G5 MF,20201013,1
G5 MF,20201014,1
G5 MF,20201015,1
G5 MF,20201016,1
G5 MF,20201019,1
G5 MF,20201020,1
G5 MF,20201021,1
G5 MF,20201022,1
G5 MF,20201023,1
G5 MF,20201026,1
G5 MF,20201027,1
G5 MF,20201028,1
G5 MF,20201029,1
G5 MF,20201030,1
G5 MF,20201102,1
G5 MF,20201103,1
G5 MF,20201104,1
G5 MF,20201105,1
G5 MF,20201106,1
G5 MF,20201109,1
G5 MF,20201110,1
G5 MF,20201111,1
G5 MF,20201112,1
G5 MF,20201113,1
G5 MF,20201116,1
G5 MF,20201117,1
G5 MF,20201118,1
G5 MF,20201119,1
G5 MF,20201120,1
G5 MF,20201123,1
G5 MF,20201124,1
G5 MF,20201125,1
G5 MF,20201127,1
G5 MF,20201130,1
G5 MF,20201201,1
G5 MF,20201202,1
G5 MF,20201203,1
G5 MF,20201204,1
G5 MF,20201207,1
G5 MF,20201208,1
G5 MF,20201209,1
G5 MF,20201210,1
G5 MF,20201211,1
G5 MF,20201214,1
G5 MF,20201215,1
G5 MF,20201216,1
G5 MF,20201217,1
G5 MF,20201218,1
3N SHOW#1 SCH,20200824,1
3N SHOW#1 SCH,20200825,1
3N SHOW#1 SCH,20200827,1
3N SHOW#1 SCH,20200828,1
3N SHOW#1 SCH,20200831,1
3N SHOW#1 SCH,20200901,1
3N SHOW#1 SCH,20200903,1
3N SHOW#1 SCH,20200904,1
3N SHOW#1 SCH,20200908,1
3N SHOW#1 SCH,20200910,1
3N SHOW#1 SCH,20200911,1
3N SHOW#1 SCH,20200914,1
3N SHOW#1 SCH,20200915,1
3N SHOW#1 SCH,20200917,1
3N SHOW#1 SCH,20200918,1
3N SHOW#1 SCH,20200921,1
3N SHOW#1 SCH,20200922,1
3N SHOW#1 SCH,20200924,1
3N SHOW#1 SCH,20200925,1
3N SHOW#1 SCH,20200928,1
3N SHOW#1 SCH,20200929,1
3N SHOW#1 SCH,20201001,1
3N SHOW#1 SCH,20201002,1
3N SHOW#1 SCH,20201005,1
3N SHOW#1 SCH,20201006,1
3N SHOW#1 SCH,20201008,1
3N SHOW#1 SCH,20201009,1
3N SHOW#1 SCH,20201012,1
3N SHOW#1 SCH,20201013,1
3N SHOW#1 SCH,20201015,1
3N SHOW#1 SCH,20201016,1
3N SHOW#1 SCH,20201019,1
3N SHOW#1 SCH,20201020,1
3N SHOW#1 SCH,20201022,1
3N SHOW#1 SCH,20201023,1
3N SHOW#1 SCH,20201026,1
3N SHOW#1 SCH,20201027,1
3N SHOW#1 SCH,20201029,1
3N SHOW#1 SCH,20201030,1
3N SHOW#1 SCH,20201102,1
3N SHOW#1 SCH,20201103,1
3N SHOW#1 SCH,20201105,1
3N SHOW#1 SCH,20201106,1
3N SHOW#1 SCH,20201109,1
3N SHOW#1 SCH,20201110,1
3N SHOW#1 SCH,20201112,1
3N SHOW#1 SCH,20201113,1
3N SHOW#1 SCH,20201116,1
3N SHOW#1 SCH,20201117,1
3N SHOW#1 SCH,20201119,1
3N SHOW#1 SCH,20201120,1
3N SHOW#1 SCH,20201123,1
3N SHOW#1 SCH,20201124,1
3N SHOW#1 SCH,20201130,1
3N SHOW#1 SCH,20201201,1
3N SHOW#1 SCH,20201203,1
3N SHOW#1 SCH,20201204,1
3N SHOW#1 SCH,20201207,1
3N SHOW#1 SCH,20201208,1
3N SHOW#1 SCH,20201210,1
3N SHOW#1 SCH,20201211,1
3N SHOW#1 SCH,20201214,1
3N SHOW#1 SCH,20201215,1
3N SHOW#1 SCH,20201217,1
3N SHOW#1 SCH,20201218,1
T1 NONUI SU,20201122,1
T1 NONUI SU,20201129,1
T1 NONUI SU,20201206,1
T1 NONUI SU,20201213,1
R3 MF,20201116,1
R3 MF,20201117,1
R3 MF,20201118,1
R3 MF,20201119,1
R3 MF,20201120,1
R3 MF,20201123,1
R3 MF,20201124,1
R3 MF,20201125,1
R3 MF,20201127,1
R3 MF,20201130,1
R3 MF,20201201,1
R3 MF,20201202,1
R3 MF,20201203,1
R3 MF,20201204,1
R3 MF,20201207,1
R3 MF,20201208,1
R3 MF,20201209,1
R3 MF,20201210,1
R3 MF,20201211,1
R3 MF,20201214,1
R3 MF,20201215,1
R3 MF,20201216,1
R3 MF,20201217,1
R3 MF,20201218,1
GN4 SU,20201115,1
GN4 SU,20201122,1
GN4 SU,20201129,1
GN4 SU,20201206,1
GN4 SU,20201213,1
GN8 MF,20201116,1
GN8 MF,20201117,1
GN8 MF,20201118,1
GN8 MF,20201119,1
GN8 MF,20201120,1
GN8 MF,20201123,1
GN8 MF,20201124,1
GN8 MF,20201125,1
GN8 MF,20201127,1
GN8 MF,20201130,1
GN8 MF,20201201,1
GN8 MF,20201202,1
GN8 MF,20201203,1
GN8 MF,20201204,1
GN8 MF,20201207,1
GN8 MF,20201208,1
GN8 MF,20201209,1
GN8 MF,20201210,1
GN8 MF,20201211,1
GN8 MF,20201214,1
GN8 MF,20201215,1
GN8 MF,20201216,1
GN8 MF,20201217,1
GN8 MF,20201218,1
SV4 UI NOSCH,20201116,1
SV4 UI NOSCH,20201117,1
SV4 UI NOSCH,20201118,1
SV4 UI NOSCH,20201119,1
SV4 UI NOSCH,20201120,1
B3 NOSCH V1,20200817,1
B3 NOSCH V1,20200818,1
B3 NOSCH V1,20200819,1
B3 NOSCH V1,20200820,1
B3 NOSCH V1,20200821,1
B3 NOSCH V1,20200824,1
B3 NOSCH V1,20200825,1
B3 NOSCH V1,20200826,1
B3 NOSCH V1,20200827,1
B3 NOSCH V1,20200828,1
B3 NOSCH V1,20200831,1
B3 NOSCH V1,20200901,1
B3 NOSCH V1,20200902,1
B3 NOSCH V1,20200903,1
B3 NOSCH V1,20200904,1
B3 NOSCH V1,20200908,1
B3 NOSCH V1,20200909,1
B3 NOSCH V1,20200910,1
B3 NOSCH V1,20200911,1
B3 NOSCH V1,20200914,1
B3 NOSCH V1,20200915,1
B3 NOSCH V1,20200916,1
B3 NOSCH V1,20200917,1
B3 NOSCH V1,20200918,1
B3 NOSCH V1,20200921,1
B3 NOSCH V1,20200922,1
B3 NOSCH V1,20200923,1
B3 NOSCH V1,20200924,1
B3 NOSCH V1,20200925,1
B3 NOSCH V1,20200928,1
B3 NOSCH V1,20200929,1
B3 NOSCH V1,20200930,1
B3 NOSCH V1,20201001,1
B3 NOSCH V1,20201002,1
B3 NOSCH V1,20201005,1
B3 NOSCH V1,20201006,1
B3 NOSCH V1,20201007,1
B3 NOSCH V1,20201008,1
B3 NOSCH V1,20201009,1
B3 NOSCH V1,20201012,1
B3 NOSCH V1,20201013,1
B3 NOSCH V1,20201014,1
B3 NOSCH V1,20201015,1
B3 NOSCH V1,20201016,1
B3 NOSCH V1,20201019,1
B3 NOSCH V1,20201020,1
B3 NOSCH V1,20201021,1
B3 NOSCH V1,20201022,1
B3 NOSCH V1,20201023,1
B3 NOSCH V1,20201026,1
B3 NOSCH V1,20201027,1
B3 NOSCH V1,20201028,1
B3 NOSCH V1,20201029,1
B3 NOSCH V1,20201030,1
B3 NOSCH V1,20201102,1
B3 NOSCH V1,20201103,1
B3 NOSCH V1,20201104,1
B3 NOSCH V1,20201105,1
B3 NOSCH V1,20201106,1
B3 NOSCH V1,20201109,1
B3 NOSCH V1,20201110,1
B3 NOSCH V1,20201111,1
B3 NOSCH V1,20201112,1
B3 NOSCH V1,20201113,1
Y1SA V1,20200822,1
Y1SA V1,20200829,1
Y1SA V1,20200905,1
Y1SA V1,20200912,1
Y1SA V1,20200919,1
Y1SA V1,20200926,1
Y1SA V1,20201003,1
Y1SA V1,20201010,1
Y1SA V1,20201017,1
Y1SA V1,20201024,1
Y1SA V1,20201031,1
Y1SA V1,20201107,1
6E HUSch PM MF,20200831,1
6E HUSch PM MF,20200901,1
6E HUSch PM MF,20200902,1
6E HUSch PM MF,20200903,1
6E HUSch PM MF,20200904,1
6E HUSch PM MF,20200908,1
6E HUSch PM MF,20200909,1
6E HUSch PM MF,20200910,1
6E HUSch PM MF,20200911,1
6E HUSch PM MF,20200914,1
6E HUSch PM MF,20200915,1
6E HUSch PM MF,20200916,1
6E HUSch PM MF,20200917,1
6E HUSch PM MF,20200918,1
6E HUSch PM MF,20200921,1
6E HUSch PM MF,20200922,1
6E HUSch PM MF,20200923,1
6E HUSch PM MF,20200924,1
6E HUSch PM MF,20200925,1
6E HUSch PM MF,20200928,1
6E HUSch PM MF,20200929,1
6E HUSch PM MF,20200930,1
6E HUSch PM MF,20201001,1
6E HUSch PM MF,20201002,1
6E HUSch PM MF,20201005,1
6E HUSch PM MF,20201006,1
6E HUSch PM MF,20201007,1
6E HUSch PM MF,20201008,1
6E HUSch PM MF,20201009,1
6E HUSch PM MF,20201012,1
6E HUSch PM MF,20201013,1
6E HUSch PM MF,20201014,1
6E HUSch PM MF,20201015,1
6E HUSch PM MF,20201016,1
6E HUSch PM MF,20201019,1
6E HUSch PM MF,20201020,1
6E HUSch PM MF,20201021,1
6E HUSch PM MF,20201022,1
6E HUSch PM MF,20201023,1
6E HUSch PM MF,20201026,1
6E HUSch PM MF,20201027,1
6E HUSch PM MF,20201028,1
6E HUSch PM MF,20201029,1
6E HUSch PM MF,20201030,1
